Start Time, 2026-05-01 00:00:00
End Time, 2026-05-15 23:59:59
AdGroup ID,AdGroup Name,Campaign ID,Campaign Name,Query,Views,Clicks,Average CPC,Click Through Rate in %, Direct Units Sold,Indirect Units Sold,Direct Conversion Rate in %,Indirect Conversion Rate in %,Direct Revenue,Indirect Revenue,ROI,SUM(cost)
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,rolling paper bundle,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Kingsway swift car mats,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,paper rim a4 gsm,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,car full cover mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,car washing dusting,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,loklore wooden chopping board,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,level printing paper,2,1,0.7600,50.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.7600
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,car mat paper disposable foot paper large,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Wood chip boards for kitchen,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,mat for scorpio s11,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,90 gsm a4 sheet paper,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,ignis car foot mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Under 2000 products for kitchen,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,unicorn costamize books labels,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,sticker paper ultra glossy a4 size,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,old ford figo mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,thermocol sheets white big size paper,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,craftwaft paper,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,small anti slip pad for car,2,1,0.8600,50.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.8600
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,car duster,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Foot Mats renault duster,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,cute foot mat for car,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,butcher cutting wood,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Best kitchen products,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,renault driver mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,hyundai i20 night vision glass sheet 90 gsm paper,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,printer camera,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,omni car mat green 300 price,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,wooden dish,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Car flooring mats,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,mahindra scorpio n 7d mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,kitchen board and together,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,glue paper for printer,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Direct thermal label 4x6 inch,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,wooden cutting board for onion,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Label stickers for packing,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,gift box packing paper,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,3d mat for universal car alto 800,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,vegetable cutter board wood small,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,70 gsm a4 paper for printer,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Eparco car mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Large cutting board,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,fashion home vegetables,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,wagonr dashboard mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,box and bubble paper for gift wrapping,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,alto car foot mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Study stationary,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,gf automotive upgrade car,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,paper mate inkjoy pen,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,book cover paper,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,50 x 25 double barcode label,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,car floor mats for scorpio n,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,car mat papers high quality,2,1,0.9600,50.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Handy car washing,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,gold paper roll,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,car floor mat small,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,onion chopper pad,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,brown chopping board,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,grass mats for car,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,bow print,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,printer machine label,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,etios liva car floor mats,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,vegetable wooden trolley,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,trunk mat honda elevate,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,kitchen product 50 under,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,global bamboo cutting board,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,plai curnish,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Mini Printer Self Adhesive Paper Roll,2,1,0.8600,50.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.8600
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,sonet car mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,sticker paper roll,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,marble cutting boards,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,car mat for hyundai aura,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,vegetable chopping cutter round wood,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,3M Vinyl Sticker A4,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,stickers for printer,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,renault kwid car floor mat cover,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,A6 thermal paper,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Thermal barcode,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,sponge for car polishing pad vehicle,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,thar roxx 9d mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,products,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,kitchen organizers wooden or bamboo,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,golden gift wrapping paper roll,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,tsc ttp 244 pro,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,back side mats,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,400 gsm,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,watches gloves,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,ignis car mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,8 inches TVS printer paper roll,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,today kitchen product offer,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Barcode sticker roll 4 inch,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,krux car mat paper,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,swift car dicky tray,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Rate roll sticker,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,tata altroz 3d mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,carpet mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Vegetable wooden cutter,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,comet ev car,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,kitchen product cut,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,white paper sheet ruled,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,eco car dress,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,A4 size multi purpose label sheet,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,taxton car mat zen,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,gsm paper a4,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,swift dzire floor mat 5d cap,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,maruti eeco floor mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,3d mat for car scorpio,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,i10 accessories dust mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,sponge car cleaner,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Faber castell pen,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,A4 12 labels self adhesive paper,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,vegetable cutting board wooden,2,1,1.2500,50.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,1.2500
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,wooden play cutting board,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,kitchen under 299 rs,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,57mm stiker tharmol,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7GO6YS9ST4EB,"Kitchen, Cookware & Serveware",FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Best kitchen product under 2000,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,car floor mat red black,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,3 inch direct printer sticker,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,xev 9e car mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,car decoration mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Tyvek paper,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
KY1IV7QVRGB6,Default adgroup,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Car Floor mat,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
XNCSWBCVKJJ9,Office Supplies,FQ82X4ATPRJK,PLA_Campaign-2026-04-11-self,Sticker DT roll,2,0,0.0000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
